2019/1/20 9:54:17	正在初始化...已完成

2019/1/20 9:54:18	链接12306服务器速度:204毫秒[优]

2019/1/20 9:54:19	获取到:1329个CDN,开始智能测速中...

2019/1/20 9:54:25	开始查询2019-02-11车次，间隔：默认

2019/1/20 10:02:42	正在加载配置,请稍等...

2019/1/20 10:02:42	正在初始化配置,下载车站信息...

2019/1/20 10:02:42	初始化完毕,可以进行操作

2019/1/20 10:02:42	获取到:1329个CDN,开始智能测速中...

2019/1/20 13:36:30	链接12306服务器速度:194毫秒[优]

2019/1/20 17:58:12	[检查状态]检测到下线,已成功登录

2019/1/20 18:58:12	[检查状态]检测到下线,已成功登录

2019/1/20 19:48:13	[检查状态]检测到下线,已成功登录

2019/1/20 22:14:15	多次查询数据无效，可能公网IP被封！

2019/1/20 22:16:07	多次查询数据无效，可能公网IP被封！

2019/1/20 22:17:54	多次查询数据无效，可能公网IP被封！

2019/1/20 22:19:41	多次查询数据无效，可能公网IP被封！

2019/1/20 22:21:33	多次查询数据无效，可能公网IP被封！

2019/1/20 22:23:27	多次查询数据无效，可能公网IP被封！

2019/1/20 22:25:10	多次查询数据无效，可能公网IP被封！

2019/1/20 22:28:02	多次查询数据无效，可能公网IP被封！

2019/1/20 22:28:22	[检查状态]检测到下线,已成功登录

2019/1/20 22:29:04	多次查询数据无效，可能公网IP被封！

2019/1/20 22:31:48	多次查询数据无效，可能公网IP被封！

2019/1/20 22:33:02	多次查询数据无效，可能公网IP被封！

2019/1/20 22:34:33	多次查询数据无效，可能公网IP被封！

2019/1/20 22:36:04	多次查询数据无效，可能公网IP被封！

2019/1/20 22:37:47	多次查询数据无效，可能公网IP被封！

2019/1/20 22:39:04	多次查询数据无效，可能公网IP被封！

2019/1/20 22:40:51	多次查询数据无效，可能公网IP被封！

2019/1/20 22:42:40	多次查询数据无效，可能公网IP被封！

2019/1/20 22:45:19	多次查询数据无效，可能公网IP被封！

2019/1/20 22:47:44	多次查询数据无效，可能公网IP被封！

2019/1/20 22:49:51	多次查询数据无效，可能公网IP被封！

2019/1/20 22:52:07	多次查询数据无效，可能公网IP被封！

