2016/12/29 6:00:01	正在执行定时任务...

2016/12/29 6:00:01	正在检查登录状态...

2016/12/29 14:08:24	[检查状态]检测到下线,已成功登录

2016/12/29 14:08:24	开始查询2017-01-23;2017-01-22车次

2016/12/29 14:10:13	结束车票查询

2016/12/29 14:10:43	正在初始化...已完成

2016/12/29 14:10:44	链接12306服务器速度:257毫秒[优]

2016/12/29 14:10:44	获取到:985个CDN,开始智能测速中...

2016/12/29 14:11:04	开始查询2017-01-23;2017-01-22车次

2016/12/29 15:19:08	[检查状态]检测到下线,已成功登录

2016/12/29 16:34:35	结束车票查询

2016/12/29 16:34:37	开始查询2017-01-23;2017-01-22车次

2016/12/29 16:39:17	[检查状态]检测到下线,已成功登录

2016/12/29 16:39:20	[订票成功]返回订单号:E005690721

2016/12/29 16:39:20	结束车票查询

2016/12/29 16:39:20	检测到遗漏的订单，请查看未完成的订单！

2016/12/29 16:39:30	正在配置免登录...

2016/12/29 16:39:34	配置完毕,已打开IE浏览器

2016/12/29 16:41:07	开始查询2017-01-23;2017-01-22车次

2016/12/29 16:41:09	正在配置免登录...

2016/12/29 16:41:09	配置完毕,已打开IE浏览器

2016/12/29 17:31:46	结束车票查询

2016/12/29 17:31:49	开始查询2017-01-23;2017-01-22车次

2016/12/29 17:31:53	开始预订K6640次列车车票...

2016/12/29 17:31:53	[极速]线程启动完成,开始解析算法...

2016/12/29 17:31:53	[任务1]算法解析完成,开始申请订单...

2016/12/29 17:31:54	[任务2]实时余票为无座,不进行提交...

2016/12/29 17:31:54	[返回无票]该数据为缓存,将K6640车次放入小黑屋30秒...

2016/12/29 17:31:54	开始查询2017-01-23;2017-01-22车次

2016/12/29 17:32:38	开始预订K6640次列车车票...

2016/12/29 17:32:38	[极速]线程启动完成,开始解析算法...

2016/12/29 17:32:38	[任务1]算法解析完成,开始申请订单...

2016/12/29 17:32:39	[任务2]实时余票为无座,不进行提交...

2016/12/29 17:32:39	[返回无票]该数据为缓存,将K6640车次放入小黑屋30秒...

2016/12/29 17:32:39	开始查询2017-01-23;2017-01-22车次

2016/12/29 18:59:11	[检查状态]检测到下线,已成功登录

2016/12/29 19:10:41	[检查状态]检测到下线,已成功登录

2016/12/29 19:20:16	[检查状态]检测到下线,已成功登录

2016/12/29 19:32:57	[检查状态]检测到下线,已成功登录

2016/12/29 20:08:54	[检查状态]检测到下线,已成功登录

2016/12/29 20:19:46	[检查状态]检测到下线,已成功登录

2016/12/29 20:59:10	[检查状态]检测到下线,已成功登录

2016/12/29 21:08:55	[检查状态]检测到下线,已成功登录

2016/12/29 21:20:52	[检查状态]检测到下线,已成功登录

2016/12/29 21:28:51	[检查状态]检测到下线,已成功登录

2016/12/29 23:00:00	当前时间:23:00:00,23点-06点为12306维护时间！

2016/12/29 23:00:00	正在从[1]号服务器获取时间...

2016/12/29 23:00:00	已开启定时抢票,到指定时间:06:00:00,自动刷新

2016/12/29 23:00:00	[服务器-1]：2016/12/29 23:00:01

2016/12/29 23:00:00	[本地时间]：2016/12/29 23:00:00

2016/12/29 23:00:01	[设置完毕]已同步时间

2016/12/29 23:00:06	获取到:1027个CDN,开始智能测速中...

