2016/12/28 6:00:01	正在执行定时任务...

2016/12/28 6:00:01	正在检查登录状态...

2016/12/28 13:57:59	[检查状态]检测到下线,已成功登录

2016/12/28 13:57:59	开始查询2017-01-23;2017-01-22车次

2016/12/28 18:29:33	[检查状态]检测到下线,已成功登录

2016/12/28 18:29:33	[检查状态]检测到下线,已成功登录

2016/12/28 18:29:33	[检查状态]检测到下线,已成功登录

2016/12/28 18:37:43	结束车票查询

2016/12/28 19:19:40	正在初始化...已完成

2016/12/28 19:19:40	链接12306服务器速度:178毫秒[优]

2016/12/28 19:19:42	获取到:981个CDN,开始智能测速中...

2016/12/28 19:19:59	查询完毕,本次查询共用时:2835毫秒

2016/12/28 19:20:15	开始查询2017-01-23;2017-01-22车次

2016/12/28 23:00:01	当前时间:23:00:01,23点-06点为12306维护时间！

2016/12/28 23:00:01	正在从[1]号服务器获取时间...

2016/12/28 23:00:01	已开启定时抢票,到指定时间:06:00:01,自动刷新

2016/12/28 23:00:01	获取到:0个CDN,开始智能测速中...

2016/12/28 23:00:01	[服务器-1]：2016/12/28 23:00:02

2016/12/28 23:00:01	[本地时间]：2016/12/28 23:00:01

2016/12/28 23:00:02	[设置完毕]已同步时间

