2017/9/11 8:26:11	正在初始化...已完成

2017/9/11 8:26:12	链接12306服务器速度:258毫秒[优]

2017/9/11 8:26:13	获取到:1188个CDN,开始智能测速中...

2017/9/11 8:26:57	查询完毕,本次查询共用时:714毫秒

2017/9/11 8:27:07	查询完毕,本次查询共用时:639毫秒

2017/9/11 8:27:13	链接12306服务器速度:130毫秒[优]

2017/9/11 8:27:15	查询完毕,本次查询共用时:117毫秒

2017/9/11 8:27:16	查询完毕,本次查询共用时:182毫秒

2017/9/11 8:27:17	查询完毕,本次查询共用时:221毫秒

2017/9/11 8:27:17	查询完毕,本次查询共用时:218毫秒

2017/9/11 8:27:17	查询完毕,本次查询共用时:187毫秒

2017/9/11 8:27:17	查询完毕,本次查询共用时:195毫秒

2017/9/11 8:27:18	查询完毕,本次查询共用时:83毫秒

2017/9/11 8:27:18	查询完毕,本次查询共用时:180毫秒

2017/9/11 8:27:18	查询完毕,本次查询共用时:94毫秒

2017/9/11 8:27:19	查询完毕,本次查询共用时:751毫秒

2017/9/11 8:27:19	查询完毕,本次查询共用时:228毫秒

2017/9/11 8:27:19	查询完毕,本次查询共用时:224毫秒

2017/9/11 8:27:19	查询完毕,本次查询共用时:308毫秒

2017/9/11 8:27:20	查询完毕,本次查询共用时:212毫秒

2017/9/11 8:27:20	查询完毕,本次查询共用时:296毫秒

2017/9/11 8:27:20	查询完毕,本次查询共用时:71毫秒

2017/9/11 8:27:20	查询完毕,本次查询共用时:288毫秒

2017/9/11 8:27:20	查询完毕,本次查询共用时:2874毫秒

2017/9/11 8:27:21	查询完毕,本次查询共用时:3373毫秒

2017/9/11 8:29:11	开始查询2017-10-08车次

2017/9/11 8:29:19	查询完毕,本次查询共用时:38毫秒

2017/9/11 8:29:46	结束车票查询

2017/9/11 8:30:01	开始查询2017-10-07车次

2017/9/11 8:30:09	开始预订K9121次列车车票...

2017/9/11 8:30:09	[极速]线程启动完成,开始解析算法...

2017/9/11 8:30:09	[任务1]算法解析完成,开始申请订单...

2017/9/11 8:30:09	[任务4]当前无需验证码,开始提交订单...

2017/9/11 8:30:09	[任务5]快速出票安全期,等待2065ms

2017/9/11 8:30:11	[提交成功]等待处理,本次用时:2.70s

2017/9/11 8:30:13	[获取结果]12306:没有足够的票!

2017/9/11 8:30:13	[返回无票]该数据为缓存,将K9121车次放入小黑屋60秒...

2017/9/11 8:30:13	开始查询2017-10-07车次

2017/9/11 8:31:22	开始预订K9121次列车车票...

2017/9/11 8:31:22	[极速]线程启动完成,开始解析算法...

2017/9/11 8:31:22	[任务1]算法解析完成,开始申请订单...

2017/9/11 8:31:22	[任务4]当前无需验证码,开始提交订单...

2017/9/11 8:31:22	[任务5]快速出票安全期,等待3577ms

2017/9/11 8:31:26	[提交成功]等待处理,本次用时:4.10s

2017/9/11 8:31:27	[获取结果]12306:没有足够的票!

2017/9/11 8:31:27	[返回无票]该数据为缓存,将K9121车次放入小黑屋60秒...

2017/9/11 8:31:27	开始查询2017-10-07车次

2017/9/11 8:32:28	开始预订K9121次列车车票...

2017/9/11 8:32:28	[极速]线程启动完成,开始解析算法...

2017/9/11 8:32:28	[任务1]算法解析完成,开始申请订单...

2017/9/11 8:32:28	[任务4]当前无需验证码,开始提交订单...

2017/9/11 8:32:28	[任务5]快速出票安全期,等待3732ms

2017/9/11 8:32:32	[提交成功]等待处理,本次用时:4.27s

2017/9/11 8:32:34	[获取结果]12306:没有足够的票!

2017/9/11 8:32:34	[返回无票]该数据为缓存,将K9121车次放入小黑屋120秒...

2017/9/11 8:32:34	开始查询2017-10-07车次

2017/9/11 8:34:35	开始预订K9121次列车车票...

2017/9/11 8:34:35	[极速]线程启动完成,开始解析算法...

2017/9/11 8:34:35	[任务1]算法解析完成,开始申请订单...

2017/9/11 8:34:35	[任务4]当前无需验证码,开始提交订单...

2017/9/11 8:34:35	[任务5]快速出票安全期,等待2821ms

2017/9/11 8:34:38	[提交成功]等待处理,本次用时:3.37s

2017/9/11 8:34:40	[获取结果]12306:没有足够的票!

2017/9/11 8:34:40	[返回无票]该数据为缓存,将K9121车次放入小黑屋180秒...

2017/9/11 8:34:40	开始查询2017-10-07车次

2017/9/11 10:32:09	结束车票查询

2017/9/11 10:32:12	查询完毕,本次查询共用时:90毫秒

2017/9/11 12:22:53	[查询失败]系统繁忙，请稍后再试

2017/9/11 12:22:53	查询完毕,本次查询共用时:794毫秒

2017/9/11 12:22:56	查询完毕,本次查询共用时:213毫秒

2017/9/11 13:49:57	查询完毕,本次查询共用时:254毫秒

2017/9/11 13:53:01	查询完毕,本次查询共用时:46毫秒

2017/9/11 13:53:05	查询完毕,本次查询共用时:139毫秒

2017/9/11 13:53:07	查询完毕,本次查询共用时:126毫秒

2017/9/11 13:53:07	查询完毕,本次查询共用时:210毫秒

2017/9/11 13:53:07	[查询失败]系统繁忙，请稍后再试

2017/9/11 13:53:07	查询完毕,本次查询共用时:1293毫秒

2017/9/11 13:53:08	查询完毕,本次查询共用时:79毫秒

