2017/1/10 15:01:29	正在初始化...已完成

2017/1/10 15:01:29	链接12306服务器速度:275毫秒[优]

2017/1/10 15:01:30	获取到:1070个CDN,开始智能测速中...

2017/1/10 15:02:55	开始查询2017-02-02车次

2017/1/10 15:03:04	结束车票查询

2017/1/10 15:03:05	查询完毕,本次查询共用时:244毫秒

2017/1/10 15:03:10	查询完毕,本次查询共用时:1653毫秒

2017/1/10 15:03:14	开始查询2017-02-02车次

2017/1/10 15:03:16	结束车票查询

2017/1/10 15:03:28	开始查询2017-02-02车次

2017/1/10 17:26:12	结束车票查询

2017/1/10 17:26:15	开始查询2017-02-02车次

2017/1/10 19:08:26	开始预订G6075次列车车票...

2017/1/10 19:08:26	[极速]线程启动完成,开始解析算法...

2017/1/10 19:08:26	[任务1]算法解析完成,开始申请订单...

2017/1/10 19:08:27	[任务2]实时余票为(1)张,继续提交...

2017/1/10 19:08:27	[任务3]订单效验成功,开始拉取验证码...

2017/1/10 23:08:08	获取到:1071个CDN,开始智能测速中...

2017/1/10 23:18:08	获取到:1071个CDN,开始智能测速中...

2017/1/10 23:28:08	获取到:1071个CDN,开始智能测速中...

2017/1/10 23:38:08	获取到:1071个CDN,开始智能测速中...

2017/1/10 23:48:08	获取到:1071个CDN,开始智能测速中...

2017/1/10 23:58:08	获取到:1071个CDN,开始智能测速中...

